monthly_income,family_size,earning_members,housing_type,land_area,employment_type,vehicle_owned,tax_paid,region_type,label
150,1,1,other,3.0,daily_wage,0,0,urban,NPS
200,1,1,other,8.83,unemployed,0,0,urban,NPS
1000,3,1,other,2.5,unemployed,0,0,urban,NPS
10000,4,2,dilapidated,1.5,teacher,0,0,urban,NPS
1000,2,1,other,4.0,other,0,0,urban,NPS
5000,3,1,other,0.0,other,1,0,urban,NPS
800,2,1,other,2.5,private,0,0,urban,NPS
1500,5,1,other,2.0,daily_wage,0,0,urban,NPS
3000,3,1,other,3.0,teacher,0,0,urban,NPS
6000,4,1,other,8.73,private,1,0,urban,NPS
20000,5,2,other,0.0,private,1,0,urban,NPS
1925,1,1,other,4.0,homemaker,0,0,urban,NPS
1650,3,2,other,5.0,daily_wage,0,0,urban,NPS
1771,1,1,other,5.97,unemployed,0,0,urban,NPS
12000,6,2,other,7.0,unemployed,0,0,urban,NPS
3000,3,1,other,3.5,unemployed,0,0,urban,NPS
3500,5,2,other,3.3,unemployed,0,0,urban,NPS
2000,2,2,other,5.37,homemaker,0,0,urban,NPS
200,2,1,other,2.0,unemployed,0,0,urban,NPS
1500,3,2,other,3.0,other,0,0,urban,NPS
24000,4,4,other,3.15,private,0,0,urban,NPS
4000,4,1,other,5.0,homemaker,1,0,urban,NPS
500,1,1,other,7.0,other,0,0,urban,NPS
1500,1,1,other,0.0,unemployed,0,0,urban,NPS
6500,3,2,other,5.0,unemployed,0,0,urban,NPS
6000,3,2,other,1.5,homemaker,0,0,urban,NPS
3000,2,1,other,2.46,daily_wage,0,0,urban,NPS
850,5,2,other,3.5,unemployed,0,0,urban,NPS
18000,1,1,other,9.0,homemaker,0,0,urban,NPS
1000,3,1,dilapidated,5.0,unemployed,0,0,urban,NPS
7900,3,3,other,4.5,private,0,0,urban,NPS
2000,3,1,other,4.0,other,0,0,urban,NPS
500,1,1,dilapidated,1.5,other,0,0,urban,NPS
500,1,1,other,3.0,unemployed,0,0,urban,NPS
1000,2,1,other,2.5,unemployed,0,0,urban,NPS
300,5,1,other,3.75,unemployed,0,0,urban,NPS
15000,1,1,other,0.0,unemployed,0,0,urban,NPS
2000,5,1,other,0.0,unemployed,1,0,urban,NPS
1500,2,1,other,3.0,unemployed,0,0,urban,NPS
600,4,1,other,3.0,unemployed,0,0,urban,NPS
9000,4,2,other,2.5,private,0,0,urban,NPS
3000,1,1,other,3.0,unemployed,0,0,urban,NPS
15000,2,1,other,0.0,private,0,0,urban,NPS
1000,5,1,other,2.0,unemployed,0,0,urban,NPS
7500,2,1,other,6.7,other,1,0,urban,NPS
6500,7,1,dilapidated,2.0,private,0,0,urban,NPS
800,1,1,other,0.0,other,0,0,urban,NPS
20000,2,2,other,2.35,private,1,0,urban,NPS
30000,5,2,other,0.0,homemaker,0,0,urban,NPS
1000,3,1,other,3.8,unemployed,0,0,urban,NPS
12000,1,1,other,3.0,homemaker,0,0,urban,NPS
1700,2,2,other,3.5,homemaker,0,0,urban,NPS
4000,2,2,other,4.0,daily_wage,0,0,urban,NPS
2000,2,1,dilapidated,3.0,daily_wage,0,0,urban,NPS
15000,5,2,other,6.0,unemployed,0,0,urban,NPS
1500,1,1,other,2.98,unemployed,0,0,urban,NPS
6700,5,3,other,3.0,homemaker,0,0,urban,NPS
3500,3,1,other,2.25,other,0,0,urban,NPS
3000,2,1,other,3.9,other,0,0,urban,NPS
28000,4,3,other,4.0,homemaker,0,0,urban,NPS
2500,3,1,other,10.0,teacher,0,0,urban,NPS
25000,14,2,other,8.0,other,0,0,urban,NPS
2000,6,1,other,2.5,unemployed,0,0,urban,NPS
5400,3,2,other,2.0,unemployed,0,0,urban,NPS
750,1,1,other,5.0,other,0,0,urban,NPS
21500,5,2,other,18.0,homemaker,0,0,urban,NPS
13500,3,2,other,5.25,homemaker,0,0,urban,NPS
8000,3,2,dilapidated,12.0,unemployed,0,0,urban,NPS
500,3,1,other,3.5,homemaker,0,0,urban,NPS
9500,6,2,other,4.0,homemaker,1,0,urban,NPS
14000,2,2,other,12.0,homemaker,0,0,urban,NPS
10000,1,1,other,10.7,homemaker,0,0,urban,NPS
5000,2,2,other,0.0,homemaker,0,0,urban,NPS
500,2,1,other,3.5,unemployed,0,0,urban,NPS
1000,2,2,dilapidated,2.0,homemaker,0,0,urban,NPS
2000,4,2,other,5.5,unemployed,0,0,urban,NPS
1500,2,2,other,3.0,homemaker,0,0,urban,NPS
1000,4,2,other,4.0,unemployed,0,0,urban,NPS
2600,2,1,other,17.5,homemaker,0,0,urban,NPS
7000,1,1,other,60.0,homemaker,0,0,urban,NPS
500,4,1,other,3.0,other,0,0,urban,NPS
3450,6,2,other,3.0,other,1,0,urban,NPS
150,1,1,other,1.0,unemployed,0,0,urban,NPS
10000,1,1,other,0.0,private,0,0,urban,NPS
5440,3,2,other,4.0,unemployed,0,0,urban,NPS
7500,5,2,other,66.0,homemaker,0,0,urban,NPS
11098,2,2,other,4.5,unemployed,0,0,urban,NPS
1000,4,1,dilapidated,4.0,unemployed,0,0,urban,NPS
10500,4,2,other,5.0,private,0,0,urban,NPS
8000,2,2,dilapidated,5.0,homemaker,0,0,urban,NPS
250,1,1,other,3.0,unemployed,0,0,urban,NPS
2500,1,1,other,2.8,unemployed,0,0,urban,NPS
19000,1,1,other,6.0,homemaker,0,0,urban,NPS
3000,5,2,other,5.0,unemployed,0,0,urban,NPS
13500,11,4,other,4.8,homemaker,0,0,urban,NPS
3000,2,1,dilapidated,4.75,pensioner,0,0,urban,NPS
14000,2,3,other,7.65,other,1,0,urban,NPS
5000,5,2,other,2.4,other,0,0,urban,NPS
8000,3,2,other,3.0,unemployed,0,0,urban,NPS
14000,3,2,other,4.0,other,0,0,urban,NPS
2500,3,3,dilapidated,3.6,unemployed,0,0,urban,NPS
3000,4,1,other,3.5,homemaker,0,0,urban,NPS
1500,3,1,other,3.5,unemployed,0,0,urban,NPS
13000,2,2,other,6.5,homemaker,0,0,urban,NPS
2000,3,1,other,4.5,homemaker,0,0,urban,NPS
12500,2,2,other,31.0,unemployed,0,0,urban,NPS
1000,1,1,other,4.0,unemployed,0,0,urban,NPS
3500,4,1,other,4.0,homemaker,0,0,urban,NPS
15000,4,1,dilapidated,3.5,other,0,0,urban,NPS
7100,2,1,other,13.0,unemployed,0,0,urban,NPS
11000,4,2,other,3.79,private,0,0,urban,NPS
9500,4,2,other,3.0,other,1,0,urban,NPS
7000,3,1,other,0.0,other,0,0,urban,NPS
750,2,1,dilapidated,2.0,other,0,0,urban,NPS
3000,3,2,other,5.5,private,0,0,urban,NPS
4000,5,1,other,3.0,unemployed,0,0,urban,NPS
3000,2,1,other,9.0,other,0,0,urban,NPS
4750,4,2,other,3.0,unemployed,0,0,urban,NPS
6000,3,2,dilapidated,6.0,private,0,0,urban,NPS
12500,2,2,other,6.5,private,0,0,urban,NPS
2500,3,1,other,11.0,unemployed,0,0,urban,NPS
3000,2,1,other,6.5,homemaker,0,0,urban,NPS
700,3,1,other,1.8,homemaker,0,0,urban,NPS
19000,3,2,other,7.2,other,1,0,urban,NPS
1500,3,1,other,2.5,unemployed,0,0,urban,NPS
11000,4,2,other,100.0,unemployed,0,0,urban,NPS
2000,4,2,other,4.0,unemployed,0,0,urban,NPS
3000,1,1,other,4.0,homemaker,0,0,urban,NPS
20240,2,2,other,0.0,private,1,0,urban,NPS
380,4,1,other,2.2,unemployed,1,0,urban,NPS
4500,3,2,other,3.75,private,0,0,urban,NPS
8000,1,1,other,4.0,unemployed,0,0,urban,NPS
4000,7,2,other,3.0,unemployed,0,0,urban,NPS
12000,2,2,other,2.0,other,0,0,urban,NPS
600,1,1,other,3.0,unemployed,0,0,urban,NPS
5000,2,2,other,6.0,homemaker,0,0,urban,NPS
1500,3,1,other,2.0,daily_wage,0,0,urban,NPS
2000,3,1,other,3.0,private,0,0,urban,NPS
4450,2,2,other,1.5,homemaker,0,0,urban,NPS
4500,2,1,other,0.0,unemployed,0,0,urban,NPS
3000,5,1,other,0.0,homemaker,0,0,urban,NPS
1966,4,1,other,5.0,pensioner,0,0,urban,NPS
2200,5,2,dilapidated,2.0,homemaker,0,0,urban,NPS
2000,1,1,other,6.0,homemaker,0,0,urban,NPS
3630,4,2,other,7.85,pensioner,0,0,urban,NPS
5000,1,1,other,4.0,unemployed,0,0,urban,NPS
8000,3,2,other,2.77,homemaker,0,0,urban,NPS
1500,8,2,other,3.0,daily_wage,0,0,urban,NPS
15000,3,1,other,3.03,other,0,0,urban,NPS
14000,2,2,other,2.75,other,0,0,urban,NPS
7500,5,3,other,9.0,homemaker,0,0,urban,NPS
17000,4,2,other,4.5,private,0,0,urban,NPS
5000,5,2,other,3.0,homemaker,0,0,urban,NPS
4500,2,1,other,3.0,homemaker,0,0,urban,NPS
1000,2,1,other,5.5,homemaker,0,0,urban,NPS
1000,3,1,other,2.0,private,0,0,urban,NPS
1000,3,1,other,6.0,homemaker,0,0,urban,NPS
17500,6,2,other,7.5,unemployed,0,0,urban,NPS
9000,3,1,other,4.0,other,1,0,urban,NPS
15000,3,1,other,0.0,homemaker,1,0,urban,NPS
31000,4,2,other,2.35,homemaker,1,0,urban,NPS
1000,2,1,other,2.22,homemaker,0,0,urban,NPS
5000,2,1,other,4.0,private,0,0,urban,NPS
14000,4,2,other,7.25,other,0,0,urban,NPS
3950,3,2,other,3.0,unemployed,0,0,urban,NPS
8000,2,1,other,14.0,teacher,0,0,urban,NPS
8000,4,2,other,3.0,unemployed,0,0,urban,NPS
3000,2,1,other,2.5,private,1,0,urban,NPS
12000,4,1,other,4.0,homemaker,0,0,urban,NPS
14000,3,1,other,6.5,unemployed,0,0,urban,NPS
5000,1,1,other,0.0,unemployed,0,0,urban,NPS
2000,2,1,other,3.0,other,0,0,urban,NPS
20000,3,2,other,5.5,private,0,0,urban,NPS
7000,6,2,other,8.5,homemaker,0,0,urban,NPS
1000,2,1,other,6.0,unemployed,0,0,urban,NPS
1500,1,1,other,12.0,unemployed,0,0,urban,NPS
3000,1,1,other,4.0,unemployed,0,0,urban,NPS
20000,4,1,other,12.0,unemployed,0,0,urban,NPS
2000,4,1,other,2.7,homemaker,0,0,urban,NPS
1500,3,1,other,2.0,other,0,0,urban,NPS
6000,3,2,other,3.8,other,0,0,urban,NPS
1500,1,1,other,5.0,homemaker,0,0,urban,NPS
7000,2,1,other,32.0,unemployed,0,0,urban,NPS
4500,1,1,other,14.0,student,0,0,urban,NPS
1000,2,1,other,0.0,homemaker,0,0,urban,NPS
8333,1,1,other,0.0,unemployed,0,0,urban,NPS
250,1,1,other,0.0,homemaker,0,0,urban,NPS
4500,4,1,other,3.0,unemployed,0,0,urban,NPS
7500,1,1,other,2.0,homemaker,0,0,urban,NPS
4500,2,2,other,0.0,unemployed,0,0,urban,NPS
7775,5,3,dilapidated,3.08,private,0,0,urban,NPS
2500,4,2,other,5.5,unemployed,0,0,urban,NPS
22000,5,1,dilapidated,13.0,unemployed,0,0,urban,NPS
3000,2,1,other,6.0,other,0,0,urban,NPS
6000,4,1,other,3.48,other,0,0,urban,NPS
8500,5,3,other,25.0,unemployed,0,0,urban,NPS
8000,4,2,other,1.25,homemaker,0,0,urban,NPS
1800,3,1,other,0.0,unemployed,0,0,urban,NPS
14700,7,4,other,4.0,teacher,0,0,urban,NPS
7000,2,2,other,6.5,unemployed,1,0,urban,NPS
10000,4,1,other,2.5,private,1,0,urban,NPS
9000,4,3,other,3.9,homemaker,0,0,urban,NPS
1000,2,1,other,4.0,unemployed,0,0,urban,NPS
25000,1,1,other,13.0,homemaker,0,0,urban,NPS
4500,7,1,other,7.85,other,0,0,urban,NPS
2000,2,2,other,3.0,homemaker,0,0,urban,NPS
8000,4,2,other,7.0,homemaker,0,0,urban,NPS
1500,8,1,other,3.3,other,0,0,urban,NPS
1000,3,1,dilapidated,2.75,homemaker,0,0,urban,NPS
5000,2,1,other,13.0,other,0,0,urban,NPS
3000,2,1,other,3.0,homemaker,1,0,urban,NPS
15000,1,1,other,10.7,private,0,0,urban,NPS
2200,1,1,other,3.5,private,0,0,urban,NPS
5000,3,1,other,1.25,unemployed,0,0,urban,NPS
4500,3,2,other,3.68,homemaker,0,0,urban,NPS
35000,4,2,other,2.5,other,1,0,urban,NPS
6000,5,2,other,5.0,homemaker,0,0,urban,NPS
25000,2,1,other,0.0,teacher,1,0,urban,NPS
9000,3,2,other,2.0,homemaker,0,0,urban,NPS
3000,5,2,other,3.0,other,0,0,urban,NPS
2500,2,1,other,4.0,other,0,0,urban,NPS
6400,5,2,dilapidated,7.0,homemaker,0,0,urban,NPS
1500,2,1,other,2.0,other,0,0,urban,NPS
2000,3,1,other,3.0,unemployed,0,0,urban,NPS
18000,3,1,other,0.0,other,0,0,urban,NPS
1200,3,1,other,3.0,homemaker,0,0,urban,NPS
6900,5,2,other,4.0,homemaker,0,0,urban,NPS
22500,1,1,other,17.0,homemaker,0,0,urban,NPS
10000,4,3,other,1.5,homemaker,0,0,urban,NPS
13000,2,2,other,5.0,unemployed,0,0,urban,NPS
1500,1,1,other,3.4,daily_wage,0,0,urban,NPS
4300,4,2,other,2.6,other,0,0,urban,NPS
9000,2,2,other,1.25,private,0,0,urban,NPS
2000,1,1,other,3.0,homemaker,0,0,urban,NPS
3000,1,1,other,0.75,private,0,0,urban,NPS
2000,3,1,other,5.0,homemaker,0,0,urban,NPS
11000,2,2,other,7.0,homemaker,0,0,urban,NPS
2500,3,3,other,2.65,homemaker,0,0,urban,NPS
2532,1,1,other,3.0,homemaker,0,0,urban,NPS
2000,4,1,other,9.5,unemployed,0,0,urban,NPS
9500,4,2,other,8.57,unemployed,0,0,urban,NPS
1000,1,1,other,2.99,unemployed,0,0,urban,NPS
6500,1,1,other,60.0,unemployed,0,0,urban,NPS
8000,3,2,other,2.3,homemaker,0,0,urban,NPS
10000,4,1,other,4.0,unemployed,1,0,urban,NPS
13000,6,3,other,4.0,homemaker,0,0,urban,NPS
800,2,1,other,2.0,other,0,0,urban,NPS
2500,5,1,other,4.0,unemployed,0,0,urban,NPS
2000,1,1,other,1.75,homemaker,0,0,urban,NPS
1500,4,1,other,3.0,other,0,0,urban,NPS
3400,3,2,other,1.5,private,0,0,urban,NPS
1500,4,1,dilapidated,0.0,private,0,0,urban,NPS
16000,3,3,other,3.0,unemployed,0,0,urban,NPS
25000,6,1,other,6.0,other,0,0,urban,NPS
3000,3,1,other,5.0,private,0,0,urban,NPS
1500,1,1,other,3.5,homemaker,0,0,urban,NPS
6500,1,1,other,9.0,other,1,0,urban,NPS
600,1,1,other,3.0,other,0,0,urban,NPS
5000,2,1,other,4.0,unemployed,0,0,urban,NPS
4000,4,1,other,5.5,unemployed,0,0,urban,NPS
7700,6,2,other,4.87,pensioner,0,0,urban,NPS
1000,2,1,other,2.3,unemployed,0,0,urban,NPS
4500,1,1,other,7.75,private,0,0,urban,NPS
2500,2,1,other,5.5,pensioner,0,0,urban,NPS
904,1,1,other,0.0,pensioner,0,0,urban,NPS
1000,1,1,other,0.0,homemaker,0,0,urban,NPS
365,2,2,other,10.0,pensioner,0,0,urban,NPS
5000,1,1,other,2.0,other,0,0,urban,NPS
7000,2,2,other,8.0,unemployed,0,0,urban,NPS
2000,1,1,other,2.5,unemployed,0,0,urban,NPS
4900,3,2,other,3.6,homemaker,0,0,urban,NPS
2000,1,1,other,6.0,homemaker,0,0,urban,NPS
1500,1,1,other,5.0,unemployed,0,0,urban,NPS
19000,5,2,other,2.24,unemployed,0,0,urban,NPS
10000,5,1,other,10.0,other,0,0,urban,NPS
1000,2,1,other,0.0,unemployed,0,0,urban,NPS
18000,5,2,other,2.8,other,1,0,urban,NPS
2500,2,1,other,3.0,unemployed,0,0,urban,NPS
80000,2,2,other,14.0,unemployed,1,0,urban,NPS
12000,3,2,other,8.5,unemployed,0,0,urban,NPS
2000,4,1,other,3.0,private,0,0,urban,NPS
3000,5,1,dilapidated,3.44,private,0,0,urban,NPS
2000,3,1,other,1.8,private,0,0,urban,NPS
1000,2,1,other,5.0,homemaker,0,0,urban,NPS
3000,1,1,other,11.0,not_applicable,0,0,urban,NPS
10000,3,1,dilapidated,1.5,unemployed,0,0,urban,NPS
1200,3,1,other,1.5,not_applicable,0,0,urban,NPS
4000,1,1,other,1.79,public_worker,0,0,urban,NPS
4500,1,1,other,5.0,other,0,0,urban,NPS
1350,1,1,other,2.5,unemployed,0,0,urban,NPS
2500,6,2,other,4.15,other,1,0,urban,NPS
8000,3,1,other,0.0,private,0,0,urban,NPS
2000,2,1,other,2.0,homemaker,0,0,urban,NPS
15000,2,1,other,4.0,homemaker,0,0,urban,NPS
1500,4,1,other,3.5,homemaker,0,0,urban,NPS
2000,1,1,other,0.0,other,0,0,urban,NPS
200,1,1,hut,2.9,unemployed,0,0,urban,NPS
5000,6,2,other,4.5,private,0,0,urban,NPS
300,3,1,other,3.0,daily_wage,0,0,urban,NPS
4000,4,1,other,2.0,unemployed,0,0,urban,NPS
3000,5,3,other,2.5,other,0,0,urban,NPS
1000,2,1,other,2.5,other,0,0,urban,NPS
7000,2,2,other,0.0,private,0,0,urban,NPS
1500,3,1,other,6.15,unemployed,0,0,urban,NPS
500,1,1,other,2.87,private,0,0,urban,NPS
24000,5,4,dilapidated,11.0,other,0,0,rural,NPS
16000,5,2,other,27.0,other,0,0,urban,NPS
800,2,2,other,0.0,other,0,0,urban,NPS
6000,1,1,other,0.0,unemployed,0,0,urban,NPS
53000,5,3,other,3.0,homemaker,0,0,urban,NPS
3000,5,2,dilapidated,3.0,homemaker,0,0,urban,NPS
2000,1,1,other,7.0,unemployed,0,0,urban,NPS
20000,2,1,other,6.0,other,1,0,urban,NPS
1400,4,1,other,4.5,daily_wage,0,0,urban,NPS
1000,1,1,other,8.0,homemaker,0,0,urban,NPS
5000,1,1,other,3.47,institutional,0,0,urban,NPS
33000,5,3,other,0.0,homemaker,1,0,urban,NPS
5000,1,1,other,4.0,private,0,0,urban,NPS
3000,1,1,dilapidated,4.0,other,0,0,urban,NPS
10000,1,1,other,0.0,other,0,0,urban,NPS
10000,3,2,other,9.0,unemployed,0,0,urban,NPS
8000,1,1,other,4.5,homemaker,0,0,urban,NPS
10000,3,1,other,10.0,unemployed,0,0,urban,NPS
6500,2,1,other,0.0,homemaker,0,0,urban,NPS
8000,2,2,other,3.0,other,0,0,urban,NPS
13000,5,2,other,5.0,homemaker,0,0,urban,NPS
7500,2,1,other,7.0,private,0,0,urban,NPS
13500,2,2,other,0.0,private,0,0,urban,NPS
6000,5,2,other,0.0,other,1,0,urban,NPS
5000,1,1,other,0.0,homemaker,0,0,urban,NPS
3000,2,1,other,0.0,homemaker,0,0,urban,NPS
10000,4,2,other,4.5,homemaker,0,0,urban,NPS
2500,3,1,other,14.5,homemaker,0,0,urban,NPS
3000,4,2,other,4.0,private,0,0,urban,NPS
18000,4,3,other,7.0,unemployed,0,0,urban,NPS
1500,3,2,other,5.0,unemployed,0,0,urban,NPS
5000,1,1,other,6.0,unemployed,0,0,urban,NPS
6000,2,2,other,6.0,unemployed,0,0,urban,NPS
11500,3,3,other,3.4,homemaker,0,0,urban,NPS
7000,3,1,other,3.0,other,0,0,urban,NPS
2000,1,1,other,5.0,unemployed,0,0,urban,NPS
2000,6,2,other,2.73,homemaker,0,0,urban,NPS
10000,1,1,other,0.0,private,0,0,urban,NPS
10000,3,2,other,3.0,private,1,0,urban,NPS
6000,1,1,other,10.0,private,0,0,urban,NPS
24000,4,3,other,7.75,other,0,0,urban,NPS
22000,2,2,other,3.5,homemaker,0,0,urban,NPS
23000,3,2,other,4.35,private,0,0,urban,NPS
19000,1,1,other,8.48,homemaker,0,0,urban,NPS
24000,3,2,other,3.75,homemaker,0,0,urban,NPS
13500,4,2,dilapidated,4.5,other,0,0,urban,NPS
1000,1,1,dilapidated,1.5,private,0,0,urban,NPS
1700,1,1,other,0.0,homemaker,0,0,urban,NPS
13000,1,1,other,2.5,not_applicable,0,0,urban,NPS
70,1,1,other,6.0,daily_wage,0,0,urban,NPS
8000,3,1,other,4.5,private,0,0,urban,NPS
1000,4,2,other,1.5,unemployed,0,0,urban,NPS
1000,1,1,other,5.0,homemaker,0,0,urban,NPS
5000,3,1,dilapidated,2.0,other,0,0,urban,NPS
1500,3,1,other,13.0,homemaker,0,0,urban,NPS
15000,3,1,other,2.09,homemaker,1,0,urban,NPS
6000,1,1,other,5.0,homemaker,0,0,urban,NPS
8000,1,1,dilapidated,6.0,homemaker,0,0,urban,NPS
1000,4,2,other,8.0,unemployed,0,0,urban,NPS
1000,2,1,other,5.0,private,0,0,urban,NPS
1000,1,1,other,2.5,homemaker,0,0,urban,NPS
2200,4,2,other,3.0,homemaker,0,0,urban,NPS
5000,2,1,other,0.0,other,0,0,urban,NPS
2000,2,1,other,47.0,homemaker,1,0,urban,NPS
4000,1,1,other,5.0,homemaker,0,0,urban,NPS
3000,3,1,dilapidated,2.5,homemaker,0,0,urban,NPS
22000,4,2,other,4.5,private,0,0,urban,NPS
40000,1,1,other,0.0,other,1,0,urban,NPS
1200,3,2,other,4.0,homemaker,0,0,urban,NPS
1500,2,1,other,2.0,private,0,0,urban,NPS
7600,5,2,other,1.75,daily_wage,0,0,urban,NPS
4500,1,1,other,4.8,homemaker,0,0,urban,NPS
5000,4,1,other,5.0,other,0,0,urban,NPS
70000,8,3,other,50.0,private,0,0,urban,NPS
1000,4,1,other,4.0,private,0,0,urban,NPS
9262,1,1,other,5.0,homemaker,0,0,urban,NPS
19000,2,2,other,8.0,other,0,0,urban,NPS
1000,1,1,other,7.0,homemaker,0,0,urban,NPS
12500,2,2,other,6.35,unemployed,0,0,urban,NPS
1500,2,1,dilapidated,0.0,unemployed,0,0,urban,NPS
1500,5,1,other,4.0,private,0,0,urban,NPS
900,3,1,other,0.75,homemaker,0,0,urban,NPS
6000,1,1,other,18.0,unemployed,0,0,urban,NPS
9000,3,2,other,5.0,unemployed,0,0,urban,NPS
24040,4,1,other,5.5,other,0,0,urban,NPS
30000,1,1,other,6.5,homemaker,1,0,urban,NPS
9700,1,1,other,5.0,homemaker,0,0,urban,NPS
3000,1,1,other,5.0,unemployed,0,0,urban,NPS
500,1,1,other,1.5,unemployed,0,0,urban,NPS
5000,1,1,other,11.0,unemployed,0,0,urban,NPS
1500,1,1,other,5.0,homemaker,0,0,urban,NPS
2000,4,1,other,0.0,other,0,0,urban,NPS
6000,3,1,other,7.0,other,0,0,urban,NPS
3000,5,1,other,14.0,homemaker,0,0,urban,NPS
1800,5,2,other,2.5,unemployed,0,0,urban,NPS
1500,1,1,other,0.0,other,0,0,urban,NPS
2150,4,2,other,0.0,other,0,0,urban,NPS
1500,6,2,other,2.0,unemployed,0,0,urban,NPS
3000,2,1,other,4.0,other,0,0,urban,NPS
25000,5,1,other,6.9,other,0,0,urban,NPS
20100,5,3,other,3.0,private,1,0,urban,NPS
10000,1,1,other,12.0,homemaker,0,0,urban,NPS
23000,4,2,other,5.25,other,0,0,urban,NPS
7000,2,2,other,2.5,private,0,0,urban,NPS
1000,2,1,other,2.75,unemployed,0,0,urban,NPS
9000,1,1,other,3.0,homemaker,0,0,urban,NPS
2600,2,1,other,5.0,unemployed,0,0,urban,NPS
18500,1,1,other,5.0,private,0,0,urban,NPS
9700,1,1,other,6.0,unemployed,1,0,urban,NPS
22500,3,3,other,2.5,other,0,0,urban,NPS
7000,1,1,other,3.0,unemployed,0,0,urban,NPS
14000,4,2,other,12.0,unemployed,1,0,urban,NPS
27000,5,4,other,5.0,other,0,0,urban,NPS
15000,6,3,other,6.0,private,0,0,urban,NPS
3000,1,1,other,2.5,unemployed,0,0,urban,NPS
3000,3,1,other,2.0,other,0,0,urban,NPS
10000,4,1,other,1.0,other,0,0,urban,NPS
15000,3,1,other,8.0,other,1,0,urban,NPS
10000,3,1,other,5.0,unemployed,0,0,urban,NPS
7500,1,1,other,12.0,other,0,0,urban,NPS
2000,5,1,other,5.5,homemaker,0,0,urban,NPS
10000,6,3,other,2.0,homemaker,0,0,urban,NPS
23000,5,2,other,6.5,private,0,0,urban,NPS
25000,2,2,other,0.0,homemaker,0,0,urban,NPS
4000,3,2,other,1.25,private,0,0,urban,NPS
10000,5,1,other,5.0,other,0,0,urban,NPS
300,2,1,other,0.0,unemployed,0,0,urban,NPS
20000,2,2,other,14.0,unemployed,0,0,urban,NPS
3000,4,2,dilapidated,4.0,unemployed,0,0,urban,NPS
3000,1,1,other,5.75,homemaker,0,0,urban,NPS
10000,2,2,other,2.0,unemployed,0,0,urban,NPS
2333,1,1,other,4.0,unemployed,0,0,urban,NPS
1500,6,1,dilapidated,2.76,other,0,0,urban,NPS
15000,3,1,other,2.5,private,1,0,urban,NPS
4000,3,2,other,4.0,unemployed,0,0,urban,NPS
4000,2,1,other,15.0,unemployed,0,0,urban,NPS
15000,4,4,other,6.0,unemployed,0,0,urban,NPS
5000,3,1,other,10.0,private,1,0,urban,NPS
11000,4,2,other,4.0,private,0,0,urban,NPS
1500,3,1,other,1.5,other,0,0,urban,NPS
1000,3,1,other,0.0,unemployed,0,0,urban,NPS
2000,2,1,other,3.5,unemployed,0,0,urban,NPS
1500,1,1,other,0.0,unemployed,0,0,urban,NPS
1500,2,1,other,5.0,unemployed,0,0,urban,NPS
2400,1,1,dilapidated,0.0,unemployed,0,0,urban,NPS
10600,3,2,other,5.5,other,1,0,urban,NPS
8000,4,2,other,3.0,unemployed,0,0,urban,NPS
3000,6,1,other,0.0,homemaker,0,0,urban,NPS
3000,1,1,other,3.0,private,0,0,urban,NPS
1350,5,3,other,0.45,homemaker,0,0,urban,NPS
2000,1,1,other,4.0,unemployed,0,0,urban,NPS
9000,3,3,other,3.3,unemployed,0,0,urban,NPS
5000,3,1,other,5.2,private,0,0,urban,NPS
3000,4,2,other,3.0,other,0,0,urban,NPS
8666,2,1,other,2.5,daily_wage,0,0,urban,NPS
2000,4,2,other,1.5,unemployed,0,0,urban,NPS
850,3,1,other,2.5,other,0,0,urban,NPS
23000,3,3,other,4.0,private,0,0,urban,NPS
1500,5,2,other,3.0,daily_wage,0,0,urban,NPS
300,1,1,other,3.5,daily_wage,0,0,urban,NPS
2000,1,1,other,0.0,student,0,0,urban,NPS
850,3,1,other,2.0,unemployed,0,0,urban,NPS
1500,2,1,other,5.0,other,0,0,urban,NPS
3000,2,1,other,9.0,homemaker,0,0,urban,NPS
1500,4,2,dilapidated,3.0,unemployed,0,0,urban,NPS
800,4,1,other,7.0,other,0,0,urban,NPS
12500,4,3,dilapidated,5.6,private,1,0,urban,NPS
20000,4,1,other,10.0,teacher,1,0,urban,NPS
2800,1,1,other,5.0,private,0,0,urban,NPS
5000,2,2,other,1.25,other,0,0,urban,NPS
800,4,1,other,4.0,unemployed,0,0,urban,NPS
500,5,1,other,2.65,homemaker,0,0,urban,NPS
1500,4,2,other,6.9,other,0,0,urban,NPS
5000,1,1,other,4.0,homemaker,0,0,urban,NPS
250,2,1,other,3.25,daily_wage,0,0,urban,NPS
2500,5,3,other,3.18,unemployed,1,0,urban,NPS
500,3,1,other,4.75,private,0,0,urban,NPS
6000,3,1,other,27.0,other,0,0,urban,NPS
1500,4,1,other,1.2,unemployed,0,0,urban,NPS
1600,3,1,other,3.5,daily_wage,0,0,urban,NPS
1600,2,2,other,1.0,daily_wage,0,0,urban,NPS
7000,3,1,other,8.0,private,0,0,urban,NPS
2000,2,1,other,6.5,unemployed,0,0,urban,NPS
5000,5,1,other,2.0,unemployed,0,0,urban,NPS
5000,6,1,other,3.5,unemployed,0,0,urban,NPS
150,2,1,other,5.0,unemployed,0,0,urban,NPS
2000,4,1,other,3.0,daily_wage,0,0,urban,NPS
250,3,1,other,1.5,unemployed,0,0,urban,NPS
4000,1,1,other,0.0,homemaker,0,0,urban,NPS
